osmid,x,y
42445976,-73.9682111,40.7679741
42445994,-73.9668519,40.7698511
42446013,-73.9635603,40.7743793
42446016,-73.9630908,40.7750204
42446021,-73.9621347,40.7763336
42446026,-73.9611664,40.7776355
42446031,-73.9602361,40.7789076
42446036,-73.959311,40.780173
42446041,-73.9583086,40.7815341
42446066,-73.956481,40.7840524
42446070,-73.9560317,40.784669
42446072,-73.9555695,40.7852993
42446086,-73.9541623,40.787231
42446093,-73.9536721,40.787902
42446099,-73.9532121,40.7885301
42446132,-73.9500043,40.7929332
42446138,-73.9495058,40.7936162
42446147,-73.9480973,40.7955444
42446152,-73.9471765,40.7968004
42446155,-73.9467077,40.7974442
42446161,-73.9448411,40.7999781
42446164,-73.9443571,40.8006644
42446169,-73.94254,40.8031793
42446171,-73.94162,40.804439
42446177,-73.9397061,40.8070341
42446182,-73.9392584,40.8076491
42446184,-73.9383407,40.8089094
42446187,-73.9378846,40.8095324
42446190,-73.9374066,40.8101814
42446203,-73.9449268,40.8084187
42446218,-73.9569253,40.815546
42446228,-73.9114398,40.8688503
42446231,-73.914694,40.870225
42446245,-73.9838123,40.7195316
42446266,-73.9840243,40.7433005
42446270,-73.9824628,40.7426439
42446275,-73.9808564,40.7419683
42446293,-73.9762474,40.7400362
42446331,-73.935181,40.844846
42446337,-73.937809,40.845948
42446353,-73.9762894,40.7597993
42446363,-73.9908549,40.7659445
42446386,-73.995962,40.7680856
42446398,-73.9754842,40.7188934
42446424,-73.9772223,40.7154997
42446455,-73.9646737,40.7756852
42446461,-73.9613859,40.7743023
42446466,-73.9598542,40.7736555
42446472,-73.9582574,40.7729798
42446478,-73.9536338,40.7710306
42446488,-73.9818235,40.7522048
42446504,-73.9964055,40.758346
42446506,-73.9975781,40.758846
42446521,-73.992792,40.733922
42446528,-73.990027,40.732756
42446533,-73.9881498,40.7319637
42446547,-73.983536,40.7300191
42446552,-73.981325,40.729086
42446562,-73.978998,40.728106
42446571,-73.9766448,40.7270883
42446584,-73.974269,40.726109
42446604,-73.92125,40.864112
42446609,-73.9185087,40.8650616
42446622,-74.0129583,40.7077766
42446632,-74.0143778,40.7082321
42446640,-74.0152198,40.7084404
42446668,-73.9996344,40.7539186
42446701,-73.9850381,40.747774
42446721,-73.9488026,40.7974838
42446723,-73.9519336,40.7988147
42446728,-73.9549272,40.8000749
42446733,-73.9591421,40.8018511
42446772,-73.9501099,40.8013237
42446775,-73.9530992,40.8025813
42446778,-73.9573132,40.80436
42446797,-73.9198485,40.8631688
42446800,-74.0152648,40.7159799
42446814,-74.0145447,40.717113
42446825,-74.0142977,40.7169994
42446849,-74.0159482,40.715117
42446875,-73.98579,40.7352035
42446879,-73.9843469,40.7345982
42446885,-73.9827492,40.7339281
42446889,-73.9811531,40.7332587
42446902,-74.001663,40.732318
42446919,-73.9392318,40.8341688
42446925,-73.9847532,40.7395123
42446932,-73.9829135,40.7420239
42446933,-73.9811045,40.744495
42446934,-73.9806499,40.7451153
42446935,-73.9801966,40.7457353
42446941,-73.9787824,40.7476825
42446942,-73.9783302,40.7482985
42446945,-73.9778802,40.7489216
42446949,-73.9769755,40.7501605
42446971,-73.9755534,40.7521215
42446977,-73.975102,40.752741
42446986,-73.9737345,40.7546125
42446987,-73.9732717,40.7552316
42446991,-73.972362,40.756498
42446994,-73.9714431,40.7577574
42446998,-73.970533,40.7590024
42447007,-73.9686382,40.7616103
42447009,-73.9681876,40.7622304
42447020,-73.9677191,40.7628736
42447030,-73.9668167,40.7641121
42447060,-73.9654486,40.7659911
42447069,-73.9649882,40.7666145
42447076,-73.9636212,40.7684894
42447084,-73.9603206,40.7730155
42447105,-73.9588958,40.7749669
42447115,-73.957939,40.7762807
42447126,-73.9570119,40.7775539
42447132,-73.9560836,40.7788196
42447136,-73.9550942,40.7801748
42447144,-73.953256,40.7826939
42447149,-73.9528082,40.7833098
42447166,-73.9509302,40.7858747
42447169,-73.9504365,40.7865479
42447174,-73.9499793,40.7871827
42447176,-73.9490654,40.7884305
42447179,-73.9467764,40.7915775
42447182,-73.9462871,40.7922499
42447187,-73.9448716,40.794183
42447192,-73.9439488,40.7954494
42447196,-73.9434893,40.7960809
42447199,-73.9416222,40.7986336
42447201,-73.9411335,40.7993112
42447206,-73.9392953,40.80182
42447207,-73.9383782,40.8030771
42447208,-73.9364782,40.8056792
42447209,-73.9360272,40.8062963
42447210,-73.935112,40.8075469
42447228,-73.9698216,40.7686524
42447230,-73.966522,40.7672618
42447235,-73.9633856,40.7659377
42447237,-73.9587694,40.7639926
42447246,-74.0039146,40.7200394
42447249,-74.0043754,40.7194761
42447255,-73.9994477,40.7173295
42447273,-73.9642909,40.7947885
42447275,-73.9638068,40.7954638
42447278,-73.9633452,40.7960913
42447281,-73.9628898,40.7967143
42447285,-73.9624366,40.7973362
42447295,-73.9605219,40.7999592
42447303,-73.96006,40.8005867
42447317,-73.9577756,40.8037326
42447323,-73.956335,40.8057124
42447326,-73.9558716,40.8063364
42447330,-73.9554122,40.8069655
42447336,-73.9540464,40.8088533
42447346,-73.9349057,40.8165367
42447389,-73.9472408,40.8217502
42447399,-73.9480802,40.8221058
42447404,-73.9504964,40.8231195
42447418,-73.937929,40.841087
42447419,-73.9429517,40.8432059
42447428,-73.9875301,40.7162003
42447435,-73.9846444,40.7217853
42448141,-73.9399455,40.8095866
42448162,-74.0070866,40.718278
42448171,-74.0057722,40.717674
42448203,-73.9618327,40.7795823
42448216,-73.9585432,40.778196
42448238,-73.9554065,40.7768695
42448254,-73.9507993,40.7749252
42448257,-73.9461964,40.7729859
42448278,-73.9331708,40.7950638
42448283,-73.9326614,40.7957326
42448317,-73.969724,40.7628699
42448326,-73.961955,40.7596231
42448329,-73.9597228,40.7586736
42448338,-73.9716131,40.7602895
42448379,-73.9684914,40.75896
42448390,-73.9638565,40.7570205
42448406,-73.9612132,40.7558954
42448430,-73.9942643,40.7116012
42448440,-73.9924507,40.7117454
42448469,-74.0036162,40.7109496
42448483,-74.0034015,40.7108044
42448506,-73.9535577,40.8019538
42448549,-74.0021007,40.7281021
42448552,-73.9975736,40.7258712
42448558,-73.9998695,40.7270026
42448563,-74.0053218,40.7286179
42448568,-74.0093502,40.7289809
42448570,-74.0105566,40.7291048
42448578,-74.0094998,40.706378
42448583,-74.0080097,40.7079949
42448593,-74.0056176,40.7104144
42448605,-73.9531087,40.8135001
42448607,-73.9530769,40.8143012
42448611,-73.9529724,40.8150729
42448655,-73.9457322,40.8253247
42448661,-73.9452763,40.8259476
42448674,-73.943131,40.8283084
42448693,-73.9863033,40.7401693
42448701,-73.9831474,40.7388385
42448707,-73.9785412,40.7368956
42448714,-73.9751359,40.7354563
42448726,-73.9576355,40.7853453
42448729,-73.9543201,40.7839462
42448735,-73.9511964,40.7826302
42448745,-73.9465727,40.7806943
42448811,-73.9748081,40.755903
42448813,-73.9716835,40.7545735
42448930,-73.9273,40.860657
42448979,-73.9408517,40.8083381
42448996,-74.0020745,40.7607173
42449005,-73.9519286,40.7871732
42449007,-73.9488279,40.7858875
42449010,-73.9442196,40.7839383
42449017,-73.9894794,40.7301371
42449021,-73.984875,40.728194
42449023,-73.982657,40.727261
42449027,-73.980333,40.726281
42449029,-73.9779731,40.7252889
42449038,-73.975598,40.724283
42449045,-73.994297,40.732165
42449067,-73.9950635,40.7340457
42449076,-74.0035332,40.7362021
42449089,-74.0083743,40.7355248
42449098,-74.0099722,40.7352967
42449127,-73.9384423,40.8263304
42449139,-73.9366522,40.8272084
42449163,-73.938965,40.834536
42449166,-73.938489,40.835196
42449187,-73.9609089,40.7808503
42449308,-73.9822189,40.7457757
42449314,-73.9790592,40.7444458
42449333,-73.9926537,40.7373314
42449341,-74.007238,40.74347
42449413,-73.9449726,40.7967023
42449422,-73.9418755,40.7954069
42449427,-73.9372637,40.7934601
42449550,-73.9904253,40.766548
42449570,-74.001447,40.721252
42449576,-73.998585,40.724632
42449580,-73.995061,40.72881
42449582,-73.994547,40.729406
42449589,-73.9932433,40.7309542
42449593,-73.916588,40.867633
42449597,-74.008378,40.7143576
42449600,-74.0097093,40.7149648
42449613,-74.0129331,40.7164234
42449627,-73.938262,40.8453
42449631,-73.936857,40.847249
42449634,-73.9363983,40.84788
42449637,-73.935929,40.84852
42449639,-73.934544,40.850417
42449641,-73.933667,40.851615
42449644,-73.933226,40.852213
42449653,-73.9317889,40.8542096
42449654,-73.931322,40.8548307
42449656,-73.9308767,40.8554227
42449683,-73.9798635,40.7489448
42449685,-73.9767423,40.7476335
42449689,-73.9736516,40.7463256
42449801,-73.9427146,40.8439081
42449804,-73.9423607,40.8453393
42449817,-73.9960614,40.7301561
42449828,-73.945968,40.801342
42449833,-73.942619,40.7999317
42449840,-73.9395221,40.7986248
42449843,-73.934912,40.7966814
42449874,-73.978792,40.7198786
42449886,-73.9886146,40.7313257
42449890,-73.9862156,40.7346191
42449893,-73.9849362,40.7363755
42449918,-73.9813061,40.7413442
42449926,-73.9795108,40.7438234
42449928,-73.9786092,40.745061
42449932,-73.9771912,40.7470157
42449938,-73.9762946,40.7482478
42449947,-73.9739553,40.751455
42449948,-73.9735109,40.7520704
42449954,-73.9721397,40.7539505
42449956,-73.9707675,40.7558296
42449961,-73.9698449,40.7570956
42449963,-73.9689403,40.7583381
42449971,-73.9670376,40.7609399
42449982,-73.9652142,40.7634317
42449985,-73.9638433,40.7653085
42449991,-73.9620159,40.7678128
42450009,-73.9587132,40.7723386
42450015,-73.9572919,40.7742888
42450025,-73.9563382,40.7755929
42450028,-73.9544774,40.7781411
42450030,-73.9534887,40.7794971
42450035,-73.9516502,40.7820144
42450037,-73.9507524,40.783269
42450044,-73.9493302,40.7851967
42450048,-73.9483878,40.7865037
42450052,-73.9474623,40.7877536
42450055,-73.945171,40.7908925
42450057,-73.944675,40.791572
42450061,-73.9432689,40.7934995
42450066,-73.9423475,40.7947603
42450071,-73.9400272,40.7979386
42450080,-73.9376942,40.8011427
42450083,-73.93677,40.802397
42450089,-73.9348832,40.8050065
42450275,-73.928692,40.853724
42450290,-73.9342626,40.8555926
42450325,-74.002513,40.727601
42450341,-73.9880556,40.7697859
42450352,-73.993661,40.7721482
42450426,-73.9753806,40.7610471
42450434,-73.9899624,40.7671828
42450456,-73.951111,40.794285
42450460,-73.9477434,40.7929011
42450468,-73.9400642,40.7896284
42450634,-73.953183,40.7639358
42450641,-73.9477641,40.7703078
42450814,-73.9704329,40.7457826
42450820,-73.9760506,40.7158012
42451018,-73.9748747,40.7342008
42451332,-73.9576236,40.7602322
42451370,-74.0159381,40.7066739
42451375,-74.0164593,40.7050741
42451465,-73.9935802,40.7093658
42451564,-73.9435449,40.8102846
42451593,-73.9883771,40.7164549
42451604,-73.9854838,40.7220363
42451650,-73.9941371,40.7142715
42451660,-73.9930898,40.7179326
42451665,-73.9902426,40.7234794
42451674,-73.9859434,40.7465313
42451695,-74.0005305,40.7526895
42451712,-73.9749559,40.7200751
42451736,-73.921232,40.861311
42451744,-73.9480635,40.7704153
42451754,-73.9471185,40.7717169
42451766,-73.945268,40.7742524
42451773,-73.9442812,40.7756198
42451787,-73.9794642,40.7355933
42451932,-73.9274354,40.8571682
42451987,-74.002124,40.732841
42452006,-74.0087845,40.7318701
42452008,-74.0102756,40.7320068
42452015,-74.0062154,40.7231321
42452026,-74.003768,40.722384
42452040,-74.0022085,40.7216214
42452048,-73.9998563,40.7204467
42452056,-73.9956889,40.7187949
42452067,-73.9938242,40.7181594
42452076,-73.9907021,40.7172086
42452084,-73.9891494,40.7167118
42452107,-73.9833552,40.7149113
42452117,-73.9799617,40.7139728
42452130,-73.9453866,40.8342881
42452147,-73.9337745,40.8467657
42452276,-73.9680554,40.8057185
42452290,-73.9584921,40.8006033
42452310,-74.0140498,40.7090829
42452314,-74.0148737,40.7094762
42452330,-73.93986,40.803701
42452353,-73.9785571,40.7566594
42452365,-73.9931565,40.7628026
42452396,-73.9973576,40.7299438
42452485,-73.925668,40.861259
42452495,-73.9206135,40.8631202
42452556,-73.9940953,40.7100934
42452564,-73.9486636,40.8033044
42452598,-74.0031527,40.7348912
42452610,-74.008491,40.734094
42452613,-74.0100979,40.7338435
42452620,-74.0027472,40.7072195
42452630,-74.0076468,40.7042989
42452700,-74.0069515,40.704799
42452708,-74.0055192,40.7057998
42452809,-73.957172,40.7859791
42452812,-73.9538777,40.7845895
42452814,-73.9461351,40.7813177
42452816,-74.0075505,40.7176762
42452817,-74.0062368,40.7170784
42452875,-73.9729808,40.7584106
42452882,-73.9652321,40.7551314
42452936,-73.976483,40.7153027
42452951,-73.962763,40.7783119
42452954,-73.9594687,40.7769299
42452956,-73.9517225,40.7736593
42452973,-73.9836183,40.7497263
42452975,-73.9982088,40.7558737
42452994,-74.0151189,40.7064654
42453000,-73.9688692,40.7501172
42453005,-73.97849,40.7508013
42453008,-73.9722915,40.7481912
42453011,-73.9707856,40.7475533
42453038,-74.0069661,40.7190677
42453059,-74.0066144,40.71887
42453087,-73.964811,40.753314
42453104,-73.9902032,40.7319645
42453156,-73.9814332,40.7236873
42453158,-73.9797217,40.7228867
42453160,-73.977346,40.721885
42453166,-73.986623,40.725796
42453175,-73.9843993,40.7248589
42453177,-73.982083,40.723882
42453187,-73.9740139,40.7430899
42453216,-73.9505653,40.8006933
42453220,-73.949123,40.8026735
42453226,-73.9482051,40.803934
42453236,-73.946821,40.8058089
42453241,-73.9459054,40.8070675
42453246,-73.9454127,40.8077463
42453251,-73.9440006,40.8096586
42453253,-73.9430908,40.8109081
42453258,-73.9407812,40.8140809
42453310,-73.9872419,40.7388764
42453349,-73.923623,40.867818
42453354,-73.92032,40.869001
42453365,-73.9772402,40.7192576
42453395,-74.0137098,40.7136952
42453398,-74.0134034,40.7144839
42453417,-74.0123246,40.7190475
42453442,-74.0104145,40.7305696
42453457,-74.0101602,40.7331448
42453468,-74.0100371,40.734543
42453472,-74.0098363,40.7369706
42453545,-74.0016372,40.7613201
42453548,-74.0005105,40.7626351
42453555,-73.9987071,40.7643264
42453575,-73.954814,40.7892037
42453577,-73.9514729,40.7878011
42453586,-73.9282354,40.8571635
42453591,-73.931475,40.856851
42453601,-73.9879681,40.72394
42453604,-73.9857481,40.7230074
42453607,-73.983444,40.722019
42453610,-73.9810829,40.7210233
42453613,-73.9787229,40.7199869
42453624,-73.9886624,40.742832
42453630,-74.003236,40.748974
42453638,-73.9269852,40.8679563
42453669,-73.923433,40.868686
42453691,-73.9948397,40.7142265
42453700,-73.9921353,40.7144213
42453709,-73.9404158,40.7956106
42453714,-73.9380555,40.7945982
42453717,-73.9578259,40.8151611
42453757,-73.9521084,40.8221764
42453773,-74.0061502,40.7194648
42453777,-74.0048363,40.7188572
42453792,-74.001064,40.7091509
42453902,-74.0074068,40.7051798
42453934,-74.0107773,40.7110135
42453952,-74.009634,40.712713
42453986,-73.9794069,40.7495663
42453999,-73.9754203,40.7478756
42454006,-73.9732058,40.7469395
42454010,-73.9716752,40.7462999
42454042,-73.9913292,40.7653085
42454089,-73.938378,40.853537
42454102,-73.9306027,40.8511085
42454120,-73.9897545,40.7737727
42454189,-73.9599188,40.7822111
42454192,-73.9566243,40.7808233
42454196,-73.948881,40.7775516
42454240,-73.935716,40.852339
42454300,-73.933681,40.856783
42454325,-74.0069928,40.7416402
42454328,-74.0082151,40.7421191
42454368,-73.931917,40.849309
42454378,-73.9913883,40.7390984
42454381,-74.00596,40.745231
42454391,-73.9750822,40.7189791
42454401,-74.0110084,40.7133376
42454423,-74.0008977,40.7257735
42454428,-73.9803921,40.7541655
42454433,-73.994972,40.7603122
42454495,-73.974319,40.7457827
42454522,-73.984473,40.7426835
42454538,-73.918564,40.871479
42454551,-73.9119113,40.8681625
42454553,-73.915183,40.869551
42454611,-73.935653,40.844201
42454622,-73.9375115,40.8416705
42454642,-74.0089252,40.7311535
42454660,-73.960182,40.7580419
42454679,-73.9651421,40.7750439
42454691,-73.9618549,40.7736608
42454701,-73.9541098,40.7703906
42454742,-74.003874,40.738129
42454758,-74.008154,40.7381472
42454795,-74.0088957,40.7090594
42454798,-74.0060206,40.7061497
42454893,-73.9317811,40.8635159
42454994,-73.9839987,40.729373
42454997,-73.98179,40.728446
42455007,-73.979469,40.727468
42455013,-73.9770845,40.726465
42455026,-73.993322,40.733304
42455051,-73.9848308,40.7242664
42455059,-73.9333038,40.8474152
42455083,-73.982524,40.723278
42455175,-73.9801612,40.7222831
42455181,-73.9784069,40.7246931
42455200,-74.0054267,40.7278806
42455234,-73.939239,40.839296
42455238,-73.938364,40.840487
42455245,-73.9365954,40.8429245
42455252,-73.934232,40.846141
42455259,-73.931043,40.850509
42455335,-73.929147,40.8531
42455337,-73.928254,40.854321
42455357,-74.008051,40.7393804
42455396,-73.977788,40.721277
42455412,-73.97603,40.723689
42455452,-73.983176,40.73334
42455465,-73.984773,40.734012
42455493,-73.9202964,40.8626109
42455509,-73.924038,40.868473
42455643,-73.988561,40.7691175
42455662,-73.9702791,40.7680278
42455666,-73.9669732,40.7666394
42455675,-73.9592368,40.7633694
42455693,-73.9684509,40.7705251
42455694,-73.9651557,40.7691362
42455695,-73.9573999,40.7658671
42455705,-73.9181211,40.8655852
42455735,-73.9986588,40.7552565
42455751,-73.9959405,40.7589842
42455761,-73.9936069,40.762185
42455867,-73.987053,40.725203
42455887,-73.9803078,40.7344252
42455897,-73.9776048,40.7381697
42455915,-73.9725748,40.7450699
42455929,-73.9699706,40.7488839
42455932,-73.9676741,40.7520288
42455934,-73.9661361,40.7538651
42455963,-73.9643154,40.7563888
42456041,-73.9624288,40.7589866
42456049,-73.9605894,40.7614886
42456060,-73.9526796,40.7723435
42456066,-73.9498734,40.7761941
42456076,-73.9470292,40.7800714
42456091,-73.9428466,40.7858143
42456101,-73.9405592,40.7889397
42456107,-73.9386452,40.7915669
42456110,-73.9377232,40.7928134
42456115,-73.9354016,40.7960087
42456162,-73.9407797,40.8024413
42456197,-73.999345,40.725008
42456205,-73.995812,40.72918
42456206,-73.995308,40.729776
42456211,-73.9940304,40.7312837
42456259,-73.9430339,40.8426944
42456303,-73.9947861,40.7316
42456492,-74.006478,40.711231
42456543,-73.9880935,40.7377054
42456555,-73.9853785,40.7414386
42456568,-73.9826672,40.7451552
42456575,-73.9580844,40.7847313
42456578,-73.9547909,40.7833391
42456598,-73.9701729,40.762252
42456611,-73.9720733,40.7596534
42456683,-73.9716518,40.7661447
42456708,-73.951602,40.793608
42456711,-73.9496927,40.7962219
42456831,-73.9357666,40.8153391
42456888,-74.0121098,40.7090349
42456979,-73.9404015,40.8321814
42456986,-74.00907,40.730434
42457209,-73.9874827,40.7736204
42457282,-73.926406,40.867384
42457292,-74.0031101,40.7076706
42457311,-74.004822,40.7096642
42457319,-73.9957848,40.725276
42457325,-73.9934284,40.7245091
42457401,-73.9751131,40.7187961
42457421,-74.0033399,40.7355308
42457426,-74.0084332,40.7347802
42457476,-73.9754421,40.7553471
42457660,-73.9524444,40.7865093
42457728,-74.0029703,40.7342533
42457735,-74.008554,40.733401
42457788,-73.9723598,40.7688761
42457821,-73.9927579,40.7138465
42457925,-73.9731277,40.7389315
42457940,-73.9727291,40.7399483
42458112,-73.9454293,40.79607
42458267,-73.996952,40.72388
42458313,-73.994153,40.722723
42458333,-73.9803101,40.7483294
42458342,-73.9431029,40.7992557
42458435,-73.9767319,40.795685
42458728,-73.920897,40.869877
42458766,-73.9576208,40.7794585
42458936,-73.9404342,40.8480246
42458943,-73.9885023,40.7773393
42458960,-73.9505513,40.789055
42459041,-73.9482635,40.7921962
42459098,-73.9739026,40.7571447
42459114,-73.9683491,40.7647574
42459137,-73.9604288,40.7756143
42459180,-73.9463574,40.7948058
42459436,-74.0082535,40.7369684
42459493,-74.0122911,40.7139222
42459579,-73.9644223,40.7531536
42459636,-73.9697413,40.7496684
42459820,-74.003965,40.7104183
60915682,-73.9116935,40.8728056
60916829,-73.9403011,40.8542367
60917021,-73.9452413,40.8482061
60918583,-73.9308772,40.8464278
60918586,-73.9313766,40.8463704
60918686,-73.9394703,40.8492402
60918736,-73.9399281,40.8489905
60921162,-73.9325725,40.8465172
60921167,-73.9315084,40.8458106
60924412,-73.9296097,40.8476108
60925101,-73.9307305,40.8452397
60925316,-73.93229,40.8467537
60925389,-73.9332518,40.8387066
60925555,-73.9334097,40.8387726
60925716,-73.9332834,40.8472177
60925728,-73.9333616,40.8471117
60925784,-73.9337032,40.8471102
60925795,-73.9337645,40.8469999
60925950,-73.9391903,40.8486844
60925991,-73.9411425,40.8490274
60926009,-73.9401536,40.8488321
60926076,-73.9389473,40.8493136
60926140,-73.9421644,40.8494654
60926616,-73.94206,40.8483256
60926787,-73.9410112,40.8505201
60926791,-73.9420596,40.8505185
60926905,-73.9434338,40.8456227
60927291,-73.9434667,40.8457552
60927487,-73.9444103,40.8467571
60927650,-73.9449014,40.8448861
60927817,-73.9443634,40.8414892
60927819,-73.9441108,40.8421069
60927822,-73.9439858,40.8432615
60927823,-73.9439468,40.8438685
60927825,-73.9437567,40.8452666
60927827,-73.9435668,40.8462078
60927832,-73.9435997,40.8477205
60927836,-73.943043,40.8487361
60927837,-73.9430313,40.8491159
60928137,-73.9442131,40.8460761
60928402,-73.9457735,40.8412228
60928432,-73.9454687,40.8416021
60928596,-73.94328,40.8450694
60928599,-73.9430763,40.8466352
60928608,-73.9419146,40.849233
60928695,-73.941347,40.8489725
60928839,-73.9427814,40.8483137
60928941,-73.9422165,40.8497622
60929261,-73.9419676,40.8517239
60929278,-73.9412909,40.8523968
60929894,-73.9431129,40.8459823
61269400,-73.9831727,40.7873411
61269797,-73.9867391,40.7816278
61271722,-73.9942101,40.7715208
61272284,-73.9875459,40.780231
61272887,-73.9936483,40.7729617
61272997,-73.9941842,40.7719981
61273001,-73.9946635,40.7708214
61273004,-73.9944096,40.7707111
61275380,-73.9945303,40.7699225
61275601,-73.9962206,40.7673681
62915509,-73.9995827,40.7630589
62915516,-73.9976952,40.765336
62915525,-74.0002834,40.7625427
62915527,-73.9989628,40.7636209
62915531,-73.9980379,40.7648642
62915536,-73.997127,40.7661147
62915549,-74.0010367,40.7619695
100522479,-73.9785484,40.7509394
100522728,-73.9752669,40.7552761
100522741,-73.9757004,40.7546355
171245253,-73.944232,40.8500714
205019740,-74.0016215,40.7070267
205020852,-74.0095892,40.7020119
205024444,-73.9968491,40.7090266
205025778,-73.9992724,40.7087705
246579597,-74.0076712,40.747842
246579753,-74.0078389,40.7480049
246580466,-74.0065756,40.7495397
246580736,-74.0076356,40.7481885
246580797,-74.0084893,40.7502524
246580982,-74.0083902,40.7439595
246648219,-74.0078942,40.7425881
246649427,-74.0101199,40.7385218
246649429,-74.0099059,40.7388125
246650510,-74.0068523,40.7545526
246858431,-74.0150379,40.7098348
246858433,-74.0146587,40.7111162
246858435,-74.0135224,40.7152775
246858445,-74.0122891,40.7202964
246858448,-74.0130166,40.7172557
246858449,-74.0132067,40.7165175
246858654,-74.0169161,40.7048276
246889572,-74.0112751,40.7252652
246890098,-74.0118625,40.7223112
246890279,-74.0117067,40.7230709
246890579,-74.0106787,40.7298427
246901366,-74.0173422,40.7049134
246909446,-74.0147359,40.7059792
246909454,-74.0160093,40.7071606
246911576,-74.0157726,40.7070752
246923513,-74.0164104,40.7048802
247081705,-74.0035272,40.7591233
247081712,-74.0040724,40.7583729
247085867,-74.0019433,40.7612999
247120300,-73.9947781,40.7693515
247120348,-73.9949283,40.7700629
247123611,-73.9943384,40.7698607
247123612,-73.9942252,40.7706322
247123651,-73.9932097,40.7727767
247124101,-73.9948026,40.7711376
247223720,-73.9776645,40.7717082
248708582,-73.9697356,40.7487771
248708583,-73.9672012,40.7521178
254342293,-73.957693,40.8226363
254484327,-73.9641546,40.8153803
272194254,-74.011617,40.7136173
272195270,-74.0081342,40.7119884
272195271,-74.0063041,40.7141733
272196096,-74.017713,40.7079812
274342021,-73.9741568,40.72445
274342024,-73.9745044,40.7245958
277482762,-73.9291874,40.8009666
278608420,-74.0001093,40.7082374
278608718,-74.0001685,40.708574
278608816,-73.999331,40.7084983
278609760,-73.9994418,40.7082903
278609863,-74.0009031,40.7095901
278609934,-74.0015481,40.7096039
278638234,-74.0027433,40.7116882
278642478,-74.0035219,40.710898
279151954,-74.0137834,40.7024066
279152444,-74.0179396,40.7070005
298792355,-73.9440035,40.8499374
302095403,-73.9332782,40.8630014
339044224,-74.0058626,40.7331509
358447541,-74.0009811,40.7488385
358448394,-73.9980331,40.7510669
370705004,-74.004813,40.712497
370880739,-74.0119669,40.7016101
370880758,-74.0078008,40.7029962
370888100,-73.9801685,40.7109704
370888101,-73.9823619,40.7108774
370892861,-73.9761957,40.7152339
370893396,-73.9763322,40.7191873
370893397,-73.9754312,40.7190131
370894980,-73.9745541,40.7212958
370896902,-73.9741791,40.730525
370897166,-73.9716788,40.7279995
370898427,-73.9723599,40.7298812
370912817,-73.9729042,40.740672
370913758,-73.9743448,40.7373672
370913779,-73.9728993,40.7398486
370914027,-73.9713587,40.7441761
370915061,-73.9690646,40.7467601
370924677,-73.9637348,40.7531937
370924957,-73.9633333,40.7534038
370927297,-73.9631773,40.7542717
371037077,-73.9606065,40.7594828
371037237,-73.9639388,40.7606981
371037281,-73.9629046,40.7600241
371188320,-73.9561062,40.7610958
371188750,-73.9583867,40.7590118
371188756,-73.9561742,40.76089
371197453,-73.9505427,40.7672237
371206271,-73.9473388,40.7709708
371206274,-73.9468096,40.7715895
371207282,-73.9440036,40.7809091
371209940,-73.9418662,40.7844055
371216381,-73.9374595,40.7895887
371218803,-73.9297538,40.7961502
371225088,-73.9298866,40.8001589
371225132,-73.9290592,40.800803
371239958,-73.929158,40.7972731
371239962,-73.9313894,40.8018365
371337140,-73.9342092,40.8068247
371337145,-73.9347058,40.8081964
371337150,-73.9348726,40.8095517
371337175,-73.9361049,40.814772
371337197,-73.9339955,40.8171122
371337226,-73.9355215,40.8267401
371337227,-73.9352723,40.8266348
371337239,-73.9345792,40.8280476
371337241,-73.9349751,40.8281872
371337250,-73.9349155,40.8299306
371337269,-73.9334427,40.8383563
373755525,-73.9333826,40.8065748
373756705,-73.9343735,40.8078972
373760396,-73.9345073,40.8135861
373772209,-73.9361514,40.8307824
373778409,-73.9348199,40.8365944
373780963,-73.9305606,40.8453661
373850916,-73.9354432,40.8102242
373880031,-74.013941,40.7137911
373903786,-74.0082867,40.74559
374451674,-73.9315115,40.8690931
374463462,-73.9302702,40.8707521
374470740,-73.9311123,40.8682475
374472690,-73.9322336,40.8664124
374475605,-73.9327916,40.8663173
374482644,-73.9332656,40.8644251
374494595,-73.931822,40.863864
387180916,-74.0048213,40.7416415
387184869,-73.9790127,40.7362172
390519635,-73.9840861,40.7375427
402480678,-74.0089026,40.7423533
406006393,-73.9582013,40.7593428
406048768,-73.9716376,40.7438669
427804166,-73.998635,40.7587091
427804196,-73.9978539,40.7581469
427804205,-73.9977827,40.7583801
427804211,-73.9984041,40.7583819
427840965,-73.9949687,40.7562704
427840967,-73.995113,40.7560047
427840984,-73.9978498,40.7545575
427840998,-73.9993742,40.7522044
427841011,-73.9967634,40.757564
427841023,-73.9951455,40.7566236
427841034,-73.9953727,40.7559056
427841050,-73.9979154,40.7546452
427841052,-73.9982439,40.7543851
427841062,-73.9994638,40.7522417
427841071,-73.9996893,40.7518389
427841073,-73.9995881,40.7518727
427842069,-73.9960116,40.7553657
427842070,-73.9963969,40.7551147
427842140,-73.9965093,40.7553882
427845226,-73.9985006,40.7534417
427845236,-73.9987459,40.753547
427850819,-73.9970821,40.7571357
427850840,-73.9952445,40.7570939
449581627,-73.9889406,40.7424446
470209120,-73.9639884,40.8080645
470209122,-73.9630559,40.810952
482807376,-73.9899105,40.7119696
486819531,-74.0034826,40.7112711
486819535,-74.0038416,40.7117782
